,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
343,n,0.9721116423606873,1467898061,@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down ,NEG,0.933456540107727,"@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel ",NEG,0.9440162777900696,"@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel some1 hacked my account on aim  now i have to make a new one"
344,p,0.9293203949928284,1467898076,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!,POS,0.9870052337646484,@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!@playwildgames Sound delicious?  Hell yes! ,POS,0.7844710946083069,"@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!@playwildgames Sound delicious?  Hell yes! coolershakes earlier, now feel even more sick, but fish and chips later "
345,n,0.9702938795089722,1467898078,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah ",NEG,0.7085179686546326,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah @mememolly Yay! I got it yesterday, so much fun. ",NEG,0.9529703259468079,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah @mememolly Yay! I got it yesterday, so much fun. Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
346,p,0.7605506777763367,1467898511,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week ,POS,0.8675335049629211,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week @breadandbadger Congrats!!  i totally forgot to submit photos ,NEG,0.8219409584999084,@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week @breadandbadger Congrats!!  i totally forgot to submit photos @imaginarypeach now your leaving me  .... -gets sad-
347,m,0.8135967254638672,1467898676,"@otakusecret my reaction too  whoa, didn't see that coming",POS,0.6968997716903687,"@otakusecret my reaction too  whoa, didn't see that coming@iamtrefusis Most Welcome ",NEU,0.6611313819885254,"@otakusecret my reaction too  whoa, didn't see that coming@iamtrefusis Most Welcome My thoughts are with Sandra Cantu's family at this difficult and sad time "
348,n,0.736778974533081,1467899025,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! ",NEG,0.4668169319629669,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! @mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lol",NEG,0.6667954325675964,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF! @mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lolGeez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and "
349,n,0.657076895236969,1467899451,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry ",POS,0.9829341769218445,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry Now it's sunny. Better. Just had a great meeting with people about missions stuff in Stanly County! ",NEG,0.49480971693992615,"@Dangerm0use I think maybe you should get a couple more hours of sleep, hon. How productive can you be right now if ur dog tired? I worry Now it's sunny. Better. Just had a great meeting with people about missions stuff in Stanly County! @kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. "
350,p,0.9622645974159241,1467899605,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. ,POS,0.9897775053977966,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. @xgetwellcardsx its okay  and i will be. love you cathyyyyy!,POS,0.6416105031967163,@maddyVA Thanks a lot. Learned a lot of new words but didn't find what I was looking for. @xgetwellcardsx its okay  and i will be. love you cathyyyyy!Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?
351,n,0.9519319534301758,1467899707,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it ,NEG,0.7887561917304993,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs ,NEG,0.7628042101860046,Wish I had all the XBLM downloads all on the gamertag 'Hitokyri'. This 5 gamertag thing is nonsense... and I'm tired of it i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for 
352,m,0.9775620102882385,1467899753,New Testament Test at 9:30 am   ,NEU,0.6049457788467407,New Testament Test at 9:30 am   Good Afternoon everyone ,NEG,0.9332242608070374,New Testament Test at 9:30 am   Good Afternoon everyone Uh oh... I think I am getting sick 
353,m,0.6450870633125305,1467900033,@ScoutBuck tons no hay Troll? ahhhh ,POS,0.9807502627372742,@ScoutBuck tons no hay Troll? ahhhh @KristanneVphoto Thank you so much for the #followfriday love!  Right back at you ,POS,0.9757314324378967,@ScoutBuck tons no hay Troll? ahhhh @KristanneVphoto Thank you so much for the #followfriday love!  Right back at you @Poohpot lmao im sorry poohpot i ate it all! 
354,n,0.9824626445770264,1467900037,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,NEG,0.9839322566986084,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! @tommcfly  who ya gonna call? Ghostbusters! haha   love it   ,NEG,0.9846070408821106,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! @tommcfly  who ya gonna call? Ghostbusters! haha   love it   @RumLover No! u supposed to be my date 
355,p,0.9789084196090698,1467900244,"http://twitpic.com/2y2yi - I love you, Buck. ",POS,0.99268639087677,"http://twitpic.com/2y2yi - I love you, Buck. @DonnieWahlberg Always following but don't think I'll make it from Scotland!!  Keep having a blast-I'm loving this ride xx",POS,0.9924841523170471,"http://twitpic.com/2y2yi - I love you, Buck. @DonnieWahlberg Always following but don't think I'll make it from Scotland!!  Keep having a blast-I'm loving this ride xx@Poohpot lmao im sorry poohpot i ate it all! "
356,n,0.7695005536079407,1467900431,last one!!! but still not done!!! ,POS,0.9903573393821716,last one!!! but still not done!!! @Whisper63 Hello!! Fine.....I think!! Wrote another entry today  I really enjoy doing it! X,NEG,0.9435977935791016,"last one!!! but still not done!!! @Whisper63 Hello!! Fine.....I think!! Wrote another entry today  I really enjoy doing it! XI miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. "
357,m,0.9759920835494995,1467900545,homework.... ,NEU,0.5426591634750366,"homework.... @dianerchen I know! Thankfully maintenance is scheduled for 8PM Pacific, so we will just make it!  #20BoySummer",NEU,0.8256226181983948,"homework.... @dianerchen I know! Thankfully maintenance is scheduled for 8PM Pacific, so we will just make it!  #20BoySummer@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project."
358,n,0.9818567633628845,1467900898,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby ,NEG,0.9622762799263,I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby @DENISE_RICHARDS You are SO busy with interviews!  Hang in there ,NEG,0.933001697063446,"I don't understand why things get taken away. I didn't have enough time with him its unfair. I want him back!! He was like my baby @DENISE_RICHARDS You are SO busy with interviews!  Hang in there &quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue "
359,n,0.9233186841011047,1467901135,Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots ,POS,0.9870917797088623,"Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots anyone know a cost-effective,dynamic young copywriter who may be willing to barter services? I love helping fellow young entrepreneurs  !",POS,0.9291779398918152,"Scratch that: du in heif (two in a half) cookies. My tum just can't take anymore shoog. Poots anyone know a cost-effective,dynamic young copywriter who may be willing to barter services? I love helping fellow young entrepreneurs  !I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  "
360,p,0.932641863822937,1467901188,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?,POS,0.9572744965553284,@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?@serenetan got leh...bright bright ,POS,0.5080760717391968,"@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?@serenetan got leh...bright bright FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
361,n,0.967542827129364,1467901250,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and ",NEU,0.4596182107925415,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and @newmoonmovie HAHAH! Serves them right for being in her face! I bet Ashley got a good laugh outta that one ",NEG,0.9145099520683289,"Geez what a busy afternoon. Meetings, emails, meetings and email and more meetings. 6pm and the day is still going! Ah its dark and @newmoonmovie HAHAH! Serves them right for being in her face! I bet Ashley got a good laugh outta that one My mom might have breast cancer won't find out anything for. Like a week I'm so worried! "
362,n,0.8060265183448792,1467901346,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!",POS,0.9443121552467346,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!@ToniCrosby yeah i am i am soo excited  Xx",POS,0.4509260058403015,"DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!@ToniCrosby yeah i am i am soo excited  Xxis watching the hill . . .and its making me sad "
363,n,0.6231505274772644,1467901437,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago,POS,0.5612784028053284,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago@eveningvicar hope that helps my friend.... and puts a smile on that face ,NEG,0.8450178503990173,@Sara_Kate Im afraid too  ( ur reply about uni from ages ago@eveningvicar hope that helps my friend.... and puts a smile on that face @TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
